0.46323205636283576,0.5367679436371643,0.15176790199608783,0.1354641247973169,0.1835052910710305
0.4007120253164557,0.5992879746835443,0.372924967491331,0.12406002861735548,0.15390890700539062
0.5163059163059163,0.4836940836940837,0.22758673146172312,0.14962094150171226,0.22386426135858803
0.4281789638932496,0.5718210361067504,0.4709762881212768,0.13792605884568757,0.1902359770870407
0.4323818437061301,0.5676181562938699,0.5627325272850537,0.11738363377010373,0.13778917477073838
0.4405191059841384,0.5594808940158615,0.3323542528007469,0.13790860770646604,0.1901878407953594
0.5232198142414861,0.47678018575851394,0.42378922573797456,0.13414351961210258,0.17994483853922552
0.32305377961639714,0.6769462203836029,0.181450296467947,0.11188971034830585,0.1251930728182778
0.37800060771801886,0.6219993922819812,0.32104047190361873,0.1408658649391693,0.19843191905060284
0.43824145150034893,0.5617585484996511,0.3395610357206366,0.14201695521035396,0.20168815567219683
0.4527827648114901,0.5472172351885098,0.41302246571307905,0.12945834228189582,0.16759462386376497
0.5089760638297872,0.4910239361702128,0.2238183654530097,0.1448712246120842,0.20987671720604956
0.4712216858522094,0.5287783141477905,0.5465042414088201,0.13254564795467197,0.17568348791723837
0.5307000391083301,0.4692999608916699,0.22891955215835333,0.1346299507946926,0.18125223650981348
0.4073834196891192,0.5926165803108808,0.4836055239730595,0.1287039133357282,0.16564697307930637
0.4256908140403286,0.5743091859596714,0.17482526590424113,0.11875394986664851,0.14102500608930468
0.5249581239530988,0.4750418760469012,0.42914655713745886,0.15159940367973873,0.22982379196052383
0.49497257769652653,0.5050274223034735,0.28365202943007023,0.12218814353684807,0.14929942420981385
0.5001221001221001,0.4998778998778999,0.23277908831243888,0.18153091752608472,0.32953474017862167
0.4125560538116592,0.5874439461883408,0.39478409520316526,0.1641783966081271,0.26954545912815486
0.41470765521398434,0.5852923447860157,0.3692217230150262,0.14402571382082063,0.20743406241596918
0.44204664114166375,0.5579533588583362,0.4123582260825109,0.15262831605828667,0.2329540286278825
0.4206787687450671,0.579321231254933,0.3021248374566551,0.14019458105349808,0.19654520556765845
0.4852515905147484,0.5147484094852516,0.3960648186738686,0.10156371928968388,0.10315189075953708
